gpio,time,temperature,humidity,measure_name
17,1696214748930,83.37,60.77,metric
17,1696214851533,82.49,62.94,metric
17,1696214986218,83.09,63.05,metric
17,1696215086383,83.22,63.48,metric
17,1696215109449,83.28,62.19,metric
17,1696215186391,83.29,56.9,metric
17,1696215462447,83.35,62.32,metric
17,1696215545415,82.68,63.22,metric
17,1696215840063,82.78,56.93,metric
17,1696215881197,82.75,57.4,metric
17,1696216100341,82.5,62.13,metric
17,1696216473699,83.33,56.64,metric
17,1696218010554,82.52,63.24,metric
17,1696218485408,82.71,59.11,metric
17,1696218693535,82.56,63.31,metric
17,1696218731729,83.38,63.96,metric
17,1696218910670,82.88,60.54,metric
17,1696219005394,82.97,57.07,metric
17,1696219719741,82.66,63.39,metric
17,1696219790685,82.75,64.77,metric
17,1696219851414,82.61,64.54,metric
17,1696220058946,82.62,64.2,metric
17,1696220160747,82.72,59.38,metric
17,1696220394027,82.67,63.32,metric
17,1696220428114,83.19,63.97,metric
17,1696220756728,82.58,59.04,metric
17,1696220773282,82.76,58.55,metric
17,1696221000238,82.4,63.02,metric
17,1696221227421,82.79,64.19,metric
17,1696221362042,82.91,60.33,metric
17,1696221931944,83.39,58.05,metric
17,1696222126852,80.71,64.05,metric
17,1696222178071,81.6,64.99,metric
17,1696222259502,82.97,65.0,metric
17,1696222911093,83.1,58.31,metric
17,1696223031234,80.68,61.52,metric
17,1696223047767,80.78,62.54,metric
17,1696223242747,83.32,65.64,metric
17,1696223309073,82.82,64.42,metric
17,1696223374959,82.64,61.17,metric
17,1696223421623,82.99,58.89,metric
17,1696223645285,81.31,64.26,metric
17,1696223733694,81.42,63.78,metric
17,1696223875360,82.82,64.9,metric
17,1696224172193,80.81,63.73,metric
17,1696224214950,81.43,63.41,metric
17,1696224233488,81.05,63.73,metric
17,1696224282187,81.0,63.47,metric
17,1696224473489,83.06,64.71,metric
17,1696224906104,81.14,63.21,metric
17,1696225232652,83.36,63.79,metric
17,1696225286274,83.22,61.01,metric
17,1696225352595,83.16,56.9,metric
17,1696225601829,81.17,63.48,metric
17,1696225844691,83.19,64.82,metric
17,1696225959684,83.19,59.79,metric
17,1696226054692,81.51,58.8,metric
17,1696226201390,81.13,62.32,metric
17,1696226291312,82.78,63.61,metric
17,1696226346973,83.08,64.89,metric
17,1696226425125,83.15,64.3,metric
17,1696226498861,82.56,64.5,metric
17,1696226524608,82.62,64.54,metric
17,1696226569229,82.98,64.02,metric
17,1696226644640,82.87,61.06,metric
17,1696226976706,80.74,63.21,metric
17,1696227456836,81.36,58.67,metric
17,1696227551824,81.5,62.85,metric
17,1696227712792,82.77,64.4,metric
17,1696228281493,81.01,63.92,metric
17,1696228302021,81.55,63.21,metric
17,1696228413071,82.77,64.86,metric
17,1696228444185,83.11,64.18,metric
17,1696228485366,82.68,64.33,metric
17,1696228510580,83.0,64.8,metric
17,1696228683321,82.48,64.4,metric
17,1696228782325,82.5,63.76,metric
17,1696228925526,82.86,58.78,metric
17,1696229092997,80.97,61.04,metric
17,1696229127247,80.72,62.75,metric
17,1696229419879,82.56,64.09,metric
17,1696229698349,83.27,63.76,metric
17,1696229914871,81.39,60.92,metric
17,1696229944107,81.12,60.24,metric
17,1696229985227,81.13,61.94,metric
17,1696230026758,81.33,62.97,metric
17,1696230092518,80.99,62.04,metric
17,1696230110065,80.96,62.41,metric
17,1696230499375,82.5,63.57,metric
17,1696230547057,82.85,64.63,metric
17,1696230789745,80.97,59.28,metric
17,1696231000632,82.92,62.71,metric
17,1696231186079,82.83,62.62,metric
17,1696231372860,82.58,62.36,metric
17,1696231639835,82.76,54.74,metric
17,1696231704847,82.46,58.29,metric
17,1696231756520,82.89,59.32,metric
17,1696231868235,82.67,59.99,metric
17,1696232182360,82.89,59.94,metric
17,1696232411273,83.04,59.87,metric
17,1696232803363,82.59,59.4,metric
17,1696233160293,83.18,59.8,metric
17,1696233238089,83.32,59.48,metric
17,1696233385493,82.96,59.88,metric
17,1696233517634,82.76,59.85,metric
17,1696233536190,82.91,59.16,metric
17,1696233780750,82.78,59.89,metric
17,1696233858725,82.97,59.49,metric
17,1696233896837,83.0,59.79,metric
17,1696233934982,82.69,59.76,metric
17,1696233988795,82.79,59.77,metric
17,1696234144383,83.38,59.92,metric
17,1696234270933,82.55,59.38,metric
17,1696234302768,83.12,59.75,metric
17,1696234349951,82.78,58.61,metric
17,1696234558050,83.36,58.78,metric
17,1696234727527,83.39,58.39,metric
17,1696234765691,82.84,58.81,metric
17,1696235161419,83.15,58.8,metric
17,1696235306909,82.84,58.24,metric
17,1696235335882,83.06,58.71,metric
17,1696235441879,82.44,58.55,metric
17,1696235512755,82.7,58.29,metric
17,1696235592859,82.76,58.1,metric
17,1696235639633,83.02,58.56,metric
17,1696235859232,83.23,58.49,metric
17,1696236424728,82.88,58.76,metric
17,1696236572001,82.41,58.74,metric
17,1696236610181,83.24,58.36,metric
17,1696236650791,82.87,58.14,metric
17,1696236918360,82.9,58.68,metric
17,1696236937895,83.39,58.2,metric
17,1696236976086,83.17,58.39,metric
17,1696237242301,82.65,58.9,metric
17,1696237400461,82.47,58.24,metric
17,1696237506113,82.76,58.26,metric
17,1696237520670,82.57,58.68,metric
17,1696237541771,82.91,58.08,metric
17,1696237755228,83.27,58.73,metric
17,1696237843165,82.76,58.7,metric
17,1696237905499,83.23,58.48,metric
17,1696238098458,82.7,58.09,metric
17,1696238384439,83.04,58.89,metric
17,1696238778720,82.8,58.15,metric
17,1696238799390,82.84,57.9,metric
17,1696239232919,83.37,57.52,metric
17,1696239457994,83.39,57.16,metric
17,1696239478610,83.26,57.12,metric
17,1696240037325,83.09,57.95,metric
17,1696240180685,83.03,57.41,metric
17,1696240233978,82.58,58.82,metric
17,1696240341701,82.85,57.16,metric
17,1696240391548,82.67,57.89,metric
17,1696240700711,82.49,57.03,metric
17,1696240908270,82.49,57.51,metric
17,1696241032480,82.77,57.53,metric
17,1696241048555,83.13,57.32,metric
17,1696241202377,83.3,57.75,metric
17,1696241529186,83.26,57.48,metric
17,1696241677827,82.84,57.3,metric
17,1696241787343,83.24,57.95,metric
17,1696241833227,83.21,57.14,metric
17,1696241870298,82.67,57.34,metric
17,1696241894367,82.54,57.81,metric
17,1696242597301,82.57,57.79,metric
17,1696242933501,83.37,57.81,metric
17,1696242967650,83.15,57.5,metric
17,1696243378080,82.7,57.23,metric
17,1696243393623,82.62,57.56,metric
17,1696243452974,83.37,57.5,metric
17,1696243888751,82.74,57.67,metric
17,1696243909299,82.67,57.56,metric
17,1696243945660,82.83,57.98,metric
17,1696244058198,83.13,57.35,metric
17,1696244495836,83.19,57.43,metric
17,1696244651069,83.34,57.43,metric
17,1696244770196,82.68,57.14,metric
17,1696244911846,82.6,57.15,metric
17,1696245014350,82.66,57.02,metric
17,1696245052470,82.92,57.67,metric
17,1696245270148,83.3,57.37,metric
17,1696245534484,82.87,57.46,metric
17,1696245614793,82.81,57.18,metric
17,1696245644520,82.76,57.73,metric
17,1696245712785,83.26,57.85,metric
17,1696245780199,83.4,57.05,metric
17,1696245795762,82.85,57.59,metric
17,1696245847503,83.2,57.9,metric
17,1696245922955,82.71,57.11,metric
17,1696246560729,82.86,57.71,metric
17,1696246765187,82.55,57.12,metric
17,1696246877354,82.81,56.83,metric
17,1696247177420,82.96,56.87,metric
17,1696247384631,82.93,57.58,metric
17,1696247653736,83.11,56.29,metric
17,1696247763380,82.87,56.44,metric
17,1696248284559,82.48,57.25,metric
17,1696248587245,83.36,57.85,metric
17,1696248629537,82.66,56.21,metric
17,1696248649097,82.7,56.12,metric
17,1696249077564,83.06,56.54,metric
17,1696249231396,82.89,56.46,metric
17,1696249449981,83.37,56.58,metric
17,1696249581494,82.62,56.98,metric
17,1696249698753,83.3,56.26,metric
17,1696249763069,83.24,56.49,metric
17,1696249781628,82.64,56.56,metric
17,1696249851230,82.64,56.87,metric
17,1696249885545,82.45,56.54,metric
17,1696249907074,82.69,56.57,metric
17,1696250208127,82.63,56.7,metric
17,1696250752566,82.75,56.19,metric
17,1696251044333,82.54,56.99,metric
17,1696251111283,82.82,56.13,metric
17,1696251427535,83.31,56.46,metric
17,1696251495939,82.55,56.88,metric
17,1696251839518,83.21,56.75,metric
17,1696252274737,83.18,56.04,metric
17,1696252337055,83.29,56.37,metric
17,1696253383491,82.63,56.76,metric
17,1696253484475,82.64,56.01,metric
17,1696253528128,83.26,56.78,metric
17,1696253600546,82.88,56.38,metric
17,1696253830652,82.41,56.26,metric
17,1696254005705,82.42,56.52,metric
17,1696254090199,83.05,56.88,metric
17,1696254136551,82.45,56.87,metric
17,1696254212845,82.83,56.2,metric
17,1696254249621,82.61,56.84,metric
17,1696254512555,83.27,56.17,metric
17,1696254887383,83.19,56.3,metric
17,1696255027578,82.57,56.24,metric
17,1696255169684,82.54,56.7,metric
17,1696255232325,83.36,56.94,metric
17,1696255377462,82.7,56.57,metric
17,1696255432752,83.3,56.51,metric
17,1696255611411,82.43,56.27,metric
17,1696255716070,83.04,56.7,metric
17,1696256016154,82.62,56.61,metric
17,1696256083585,83.2,55.87,metric
17,1696256316028,82.63,56.9,metric
17,1696256589718,83.0,56.67,metric
17,1696257023399,82.45,56.45,metric
17,1696257320585,83.21,55.63,metric
17,1696257410386,82.84,56.36,metric
17,1696257479817,83.35,56.71,metric
17,1696257495381,83.14,55.73,metric
17,1696257577839,83.27,55.11,metric
17,1696257790972,83.19,55.71,metric
17,1696258218550,82.59,55.72,metric
17,1696258398740,82.4,56.88,metric
17,1696258445157,82.75,55.57,metric
17,1696258922495,83.34,55.08,metric
17,1696259284299,82.54,56.15,metric
17,1696259504511,83.36,56.61,metric
17,1696259598489,83.24,56.77,metric
17,1696259861080,83.25,56.21,metric
17,1696260573414,83.16,56.56,metric
17,1696260730669,82.44,55.75,metric
17,1696260925316,83.15,55.7,metric
17,1696261053359,82.86,56.7,metric
17,1696261145326,82.53,56.85,metric
17,1696261223693,82.92,55.81,metric
17,1696261235352,83.17,56.29,metric
17,1696261302492,83.18,55.34,metric
17,1696261374997,82.44,55.09,metric
17,1696261403154,83.14,55.45,metric
17,1696261540827,82.86,56.66,metric
17,1696261856461,83.25,56.02,metric
17,1696261875993,82.98,55.52,metric
17,1696262125902,83.1,55.23,metric
17,1696262640664,83.29,55.91,metric
17,1696262814335,83.04,55.97,metric
17,1696262839416,83.11,55.39,metric
17,1696262894742,82.53,55.35,metric
17,1696262975588,82.56,55.4,metric
17,1696263040799,83.07,55.93,metric
17,1696263146307,83.4,55.87,metric
17,1696263245305,82.66,55.52,metric
17,1696263271952,82.4,55.87,metric
17,1696263401102,82.61,55.42,metric
17,1696263549335,82.53,55.01,metric
17,1696263813325,82.91,55.91,metric
17,1696263941320,83.35,55.05,metric
17,1696264027146,83.19,55.36,metric
17,1696264092572,82.81,55.56,metric
17,1696264116664,82.67,55.65,metric
17,1696264386445,83.31,55.19,metric
17,1696264591060,82.92,55.43,metric
17,1696264700042,83.06,55.57,metric
17,1696264858898,83.12,55.54,metric
17,1696264958818,83.36,55.71,metric
17,1696265036800,82.46,55.65,metric
17,1696265057348,83.2,55.47,metric
17,1696265491418,83.15,55.3,metric
17,1696265620036,82.96,55.33,metric
17,1696265999622,82.51,55.79,metric
17,1696266021797,82.92,55.83,metric
17,1696266234234,83.21,56.49,metric
17,1696266356120,82.99,56.04,metric
17,1696266402948,83.01,55.77,metric
17,1696266424627,82.95,55.63,metric
17,1696266461282,82.99,56.48,metric
17,1696266549245,83.15,55.39,metric
17,1696266812989,82.53,55.95,metric
17,1696267391694,82.96,57.34,metric
17,1696267525447,83.12,56.67,metric
17,1696267710147,83.21,51.9,metric
17,1696267806302,82.96,53.56,metric
17,1696268012291,83.06,56.95,metric
17,1696268186682,82.9,57.41,metric
17,1696268323405,82.92,57.99,metric
17,1696268367241,83.32,56.34,metric
17,1696268438008,82.88,52.63,metric
17,1696268564252,82.48,52.89,metric
17,1696268720685,83.08,57.25,metric
17,1696268744883,82.97,57.19,metric
17,1696269197612,83.16,56.81,metric
17,1696269259878,82.53,56.54,metric
17,1696269375670,83.28,53.67,metric
17,1696269440433,83.18,50.27,metric
17,1696269839647,83.38,57.41,metric
17,1696269993968,83.36,56.31,metric
17,1696270053100,83.07,56.22,metric
17,1696270268638,83.05,51.02,metric
17,1696270662454,82.85,57.17,metric
17,1696270674957,82.86,57.74,metric
17,1696270723202,83.35,57.35,metric
17,1696270901195,83.28,56.34,metric
17,1696271243353,82.71,56.67,metric
17,1696271771481,84.74,57.56,metric
17,1696271831813,84.41,56.19,metric
17,1696272004698,82.89,56.17,metric
17,1696272314793,84.95,56.02,metric
17,1696272615408,57.35,156.81,metric
17,1696272725552,85.15,51.83,metric
17,1696272762180,82.81,49.36,metric
17,1696272795289,82.7,50.81,metric
17,1696272960190,82.68,57.07,metric
17,1696273127397,82.51,57.86,metric
17,1696273578974,83.27,56.37,metric
17,1696273931714,84.47,56.28,metric
17,1696273970778,85.03,56.88,metric
17,1696274126621,84.83,56.51,metric
17,1696274213349,85.08,56.25,metric
17,1696274418824,84.43,56.64,metric
17,1696274454594,84.43,56.79,metric
17,1696274705621,84.23,56.3,metric
17,1696274806661,85.14,55.22,metric
17,1696274959484,85.0,55.41,metric
17,1696275087415,83.21,49.38,metric
17,1696275361215,83.18,56.87,metric
17,1696275519551,82.46,56.37,metric
17,1696275848963,82.63,55.18,metric
17,1696276172023,82.79,50.65,metric
17,1696276232794,82.79,55.95,metric
17,1696276355080,82.75,56.04,metric
17,1696276398396,82.98,57.71,metric
17,1696276518961,82.88,57.51,metric
17,1696276805662,82.47,55.75,metric
17,1696277046146,83.07,56.61,metric
17,1696277058631,82.99,56.46,metric
17,1696277139082,82.55,55.92,metric
17,1696277179235,84.63,57.0,metric
17,1696277194794,83.15,55.94,metric
17,1696277325326,82.82,55.95,metric
17,1696277501875,82.66,51.7,metric
17,1696277520403,83.36,55.03,metric
17,1696277658989,82.73,56.12,metric
17,1696277697218,85.2,58.69,metric
17,1696277729823,83.09,57.11,metric
17,1696277776984,82.6,57.58,metric
17,1696277816791,82.95,56.38,metric
17,1696278359008,82.75,57.57,metric
17,1696278380538,82.82,57.32,metric
17,1696278454546,82.5,59.91,metric
17,1696278516211,83.29,59.5,metric
17,1696278532352,82.7,59.19,metric
17,1696278550894,83.2,60.0,metric
17,1696278631298,83.34,59.96,metric
17,1696278721126,82.86,57.61,metric
17,1696278740731,83.1,57.06,metric
17,1696279063502,82.99,59.02,metric
17,1696279447527,57.98,156.84,metric
17,1696279506229,82.85,57.29,metric
17,1696279541288,83.25,58.96,metric
17,1696279746182,83.05,60.84,metric
17,1696280006488,82.82,59.9,metric
17,1696280203394,83.23,56.33,metric
17,1696280223092,82.5,56.6,metric
17,1696280335039,82.55,57.65,metric
17,1696280830582,82.95,56.38,metric
17,1696281217075,83.38,58.88,metric
17,1696281307116,82.96,59.08,metric
17,1696281462290,82.66,58.54,metric
17,1696281474853,82.68,58.54,metric
17,1696281584472,83.09,58.39,metric
17,1696281746849,83.03,57.77,metric
17,1696281767395,83.04,57.67,metric
17,1696281805997,82.68,56.36,metric
17,1696281825070,82.57,53.59,metric
17,1696282046389,82.64,58.09,metric
17,1696282067945,82.82,59.81,metric
17,1696282218808,82.82,59.31,metric
17,1696282235302,82.53,59.52,metric
17,1696282658339,83.14,58.48,metric
17,1696282703512,82.41,58.39,metric
17,1696282880491,82.63,53.18,metric
17,1696283143068,83.3,58.14,metric
17,1696283253662,82.52,59.28,metric
17,1696283662263,82.7,57.4,metric
17,1696283781157,82.52,57.96,metric
17,1696283963114,83.02,53.63,metric
17,1696284003556,82.95,54.01,metric
17,1696284170476,83.0,58.61,metric
17,1696284371026,82.63,57.35,metric
17,1696284715549,82.77,56.42,metric
17,1696284818580,85.04,57.25,metric
17,1696284946997,85.08,56.87,metric
17,1696284958605,84.31,55.65,metric
17,1696285029535,83.31,51.06,metric
17,1696285062610,82.52,51.81,metric
17,1696285084159,82.9,53.12,metric
17,1696285526960,83.05,57.14,metric
17,1696285565598,83.07,57.11,metric
17,1696285595807,84.35,57.12,metric
17,1696285702231,84.44,57.65,metric
17,1696285771443,85.02,56.19,metric
17,1696285838927,85.09,57.9,metric
17,1696286364683,83.18,56.57,metric
17,1696286590602,84.44,56.85,metric
17,1696286652932,84.64,56.34,metric
17,1696287379631,85.16,56.14,metric
17,1696287434302,84.64,57.97,metric
17,1696287501752,85.19,56.91,metric
17,1696287867161,82.67,55.19,metric
17,1696288110828,82.48,55.7,metric
17,1696288388532,82.42,58.32,metric
17,1696288765068,83.13,57.5,metric
17,1696288795155,82.63,57.25,metric
17,1696288905814,83.24,57.24,metric
17,1696288971119,82.76,57.82,metric
17,1696289540493,82.96,59.15,metric
17,1696289644574,83.06,58.05,metric
17,1696289778075,83.09,57.0,metric
17,1696289831535,82.44,57.14,metric
17,1696290216925,83.09,57.86,metric
17,1696290479272,83.25,56.72,metric
17,1696290645100,82.77,56.41,metric
17,1696290804482,82.49,52.53,metric
17,1696290832729,82.99,55.9,metric
17,1696290906457,82.67,57.4,metric
17,1696290947978,83.1,58.49,metric
17,1696291287864,83.0,57.23,metric
17,1696291380315,82.85,57.88,metric
17,1696291394856,82.89,57.35,metric
17,1696292176054,82.59,56.23,metric
17,1696292298534,82.47,56.47,metric
17,1696292318649,82.82,56.55,metric
17,1696292380994,82.45,56.67,metric
17,1696292595655,84.57,56.4,metric
17,1696292976930,82.91,57.64,metric
17,1696293060669,82.47,57.87,metric
17,1696293651447,85.19,56.62,metric
17,1696293730842,85.02,56.49,metric
17,1696294003701,83.15,56.81,metric
17,1696294062076,83.38,57.07,metric
17,1696294124304,82.66,57.42,metric
17,1696294288166,82.62,57.24,metric
17,1696294372005,83.11,56.97,metric
17,1696294468616,82.85,56.68,metric
17,1696294652506,83.31,56.03,metric
17,1696294698119,83.03,55.69,metric
17,1696294783605,82.63,55.46,metric
17,1696295569733,82.97,56.49,metric
17,1696296046421,82.55,51.3,metric
17,1696296064964,82.58,51.03,metric
17,1696296399607,82.69,56.2,metric
17,1696296488649,82.91,56.01,metric
17,1696296650930,82.47,56.48,metric
17,1696296860369,83.0,55.73,metric
17,1696296912234,83.12,55.01,metric
17,1696297041522,82.68,51.85,metric
17,1696297216461,82.61,57.98,metric
17,1696297291768,82.6,57.88,metric
17,1696297468716,83.03,56.83,metric
17,1696297537388,82.98,56.66,metric
17,1696297772724,83.15,56.75,metric
